latitude,longitude,pressure,wind_speed,strom_speed,temp_0m_yes,temp_10m_yes,temp_20m_yes,temp_30m_yes,temp_40m_yes,temp_50m_yes,temp_60m_yes,temp_70m_yes,temp_80m_yes,temp_90m_yes,temp_100m_yes,temp_0m_tod,temp_10m_tod,temp_20m_tod,temp_30m_tod,temp_40m_tod,temp_50m_tod,temp_60m_tod,temp_70m_tod,temp_80m_tod,temp_90m_tod,temp_100m_tod,temp_0m_tom
34.56666666666667,124.73333333333332,1001.0,25.5,4,24.981000900268555,24.99100112915039,24.989999771118164,20.083999633789062,15.091999053955078,13.129999160766602,12.506999969482422,12.32699966430664,12.333000183105469,12.333000183105469,12.333000183105469,24.623001098632812,24.63800048828125,24.597999572753906,20.173999786376953,14.982999801635742,12.868000030517578,12.216999053955078,12.128999710083008,12.136999130249023,12.136999130249023,12.136999130249023,24.003000259399414
34.53333333333333,124.93333333333332,1002.0,24.0,2,24.062000274658203,24.049999237060547,23.315000534057617,19.490999221801758,16.862998962402344,14.944999694824219,13.970999717712402,13.403999328613281,13.131999969482422,13.126999855041504,13.126999855041504,23.71700096130371,23.674999237060547,23.1560001373291,19.086000442504883,16.610000610351562,14.812999725341797,13.93899917602539,13.413000106811523,12.944999694824219,12.93899917602539,12.93899917602539,23.479999542236328
34.53333333333333,125.13333333333333,1002.0,22.0,2,23.45800018310547,23.21500015258789,21.107999801635742,18.388999938964844,15.552000045776367,14.666999816894531,14.33899974822998,13.79699993133545,13.79699993133545,13.79699993133545,13.79699993133545,23.031999588012695,23.0,21.152999877929688,18.062000274658203,15.286999702453613,14.506999969482422,14.086999893188477,13.871999740600586,13.871999740600586,13.871999740600586,13.871999740600586,22.969999313354492
34.5,125.36666666666667,1002.0,19.5,4,23.17099952697754,22.70599937438965,21.187000274658203,18.79800033569336,16.424999237060547,14.923999786376953,14.809000015258789,14.809000015258789,14.809000015258789,14.809000015258789,14.809000015258789,22.972999572753906,22.93000030517578,22.155000686645508,18.031999588012695,15.843999862670898,14.996999740600586,14.900999069213867,14.900999069213867,14.900999069213867,14.900999069213867,14.900999069213867,24.086999893188477
31.8,124.05,1012.0,20.0,20,21.743999481201172,21.743999481201172,21.72100067138672,18.68899917602539,17.680999755859375,17.680999755859375,17.680999755859375,17.680999755859375,17.680999755859375,17.680999755859375,17.680999755859375,21.975000381469727,21.944000244140625,21.76300048828125,19.548999786376953,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,21.89699935913086
32.5,125.15,1012.0,20.0,17,21.62700080871582,21.6200008392334,21.09000015258789,15.954999923706055,13.691999435424805,13.552999496459961,13.483999252319336,13.483999252319336,13.483999252319336,13.483999252319336,13.483999252319336,22.131999969482422,22.111000061035156,21.343000411987305,16.163000106811523,13.746000289916992,13.628000259399414,13.592999458312988,13.592999458312988,13.592999458312988,13.592999458312988,13.592999458312988,21.39299964904785
32.325,122.0,989.6666666666666,43.5,21,26.33300018310547,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,24.398000717163086,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,20.32200050354004,25.23900032043457
33.3,122.35,991.0,39.75,21,24.709999084472656,21.950000762939453,16.95199966430664,16.902999877929688,16.902999877929688,16.902999877929688,16.902999877929688,16.902999877929688,16.902999877929688,16.902999877929688,16.902999877929688,23.670000076293945,23.357999801635742,17.395000457763672,17.147998809814453,17.147998809814453,17.147998809814453,17.147998809814453,17.147998809814453,17.147998809814453,17.147998809814453,17.147998809814453,23.016000747680664
34.3,122.65,992.0,35.75,21,25.329999923706055,23.964000701904297,20.049999237060547,16.61400032043457,13.083999633789062,12.504999160766602,12.274999618530273,12.274999618530273,12.274999618530273,12.274999618530273,12.274999618530273,24.172000885009766,24.040000915527344,20.32200050354004,16.572999954223633,13.078999519348145,12.545999526977539,12.32699966430664,12.32699966430664,12.32699966430664,12.32699966430664,12.32699966430664,23.910999298095703
35.375,122.875,992.6666666666666,33.666666666666664,22,25.37700080871582,24.666000366210938,20.40999984741211,16.367000579833984,13.413999557495117,11.945999145507812,11.425999641418457,11.425999641418457,11.425999641418457,11.425999641418457,11.425999641418457,24.0310001373291,23.975000381469727,20.551000595092773,16.29400062561035,13.354000091552734,11.924999237060547,11.420999526977539,11.420999526977539,11.420999526977539,11.420999526977539,11.420999526977539,23.84200096130371
36.45,123.075,993.3333333333334,31.33333333333333,21,25.560001373291016,21.80699920654297,15.23799991607666,11.026999473571777,9.649999618530273,9.092999458312988,8.98599910736084,8.98599910736084,8.98599910736084,8.98599910736084,8.98599910736084,22.875,22.665000915527344,15.468000411987305,11.118999481201172,9.663999557495117,9.093999862670898,8.98699951171875,8.98699951171875,8.98699951171875,8.98699951171875,8.98699951171875,20.70599937438965
37.375,123.325,993.3333333333334,30.666666666666668,19,24.34600067138672,23.184999465942383,16.115999221801758,11.708999633789062,9.65999984741211,9.004999160766602,8.80199909210205,8.80199909210205,8.80199909210205,8.80199909210205,8.80199909210205,22.77199935913086,22.56399917602539,16.48699951171875,11.880999565124512,9.68899917602539,9.02299976348877,8.807999610900879,8.807999610900879,8.807999610900879,8.807999610900879,8.807999610900879,21.090999603271484
38.25,123.625,993.3333333333334,29.666666666666668,17,24.68600082397461,23.31100082397461,14.593000411987305,8.942999839782715,6.641999244689941,6.350998878479004,6.341999053955078,6.341999053955078,6.341999053955078,6.341999053955078,6.341999053955078,23.82699966430664,23.69700050354004,15.246000289916992,9.105999946594238,6.651999473571777,6.330999374389648,6.3339996337890625,6.3339996337890625,6.3339996337890625,6.3339996337890625,6.3339996337890625,21.979000091552734
